Url,Name,Price,Sold,Category,Product_Object
https://tka.tiki.vn/pixel/pixel?data=OKDTQcQMR5HkCscCcgBfWyRdmDUJAWpBctu_a5e0PDz3XwXNxgbOCAMOBLjS5t2upHGXkPNA3lEDnJrFRodYTx-1m3tytrfTLvi3ORhWQSucvzZB6oFMhCASEk0cgpO88UMlJySABvwmqirlWkzvwHrb7Il-Pbsd6m3m2pqb5F6WgkheueoefrrOvZ1p0PTtq1NwNTpVRmNWk8pD02ZfjK52WEAkHMPOPuUfgXvJ73VJ-T1bif6iixwcBV9x9jxms91FE_11nuJWgn2uWI9zDdNydLl72qVvbRktnCHq0FiL4Fx20vbai4WhPC7_t61U9ht-0CiLUVy6eeychg5j9xqEumhQhyvwXIgqLGoa1HRuCtCPxvVXrrX7WXgV9R-kycbfenzlYvbfPP0gzqgEbsSmIZ4DGKa9eY2a4LVOeYWskaDTuFgoeLtTl1aAimUkuoEwbAYdtJyEC5Kgt89fBxrUflhuRTzRvJDNH-EkEerQBJYgMA3yMn4PRb51akyIsD8fYs55BeWYKcdk7EXlzswObTtRYsNdn5fI6aLCcyH8pjzYC0hNa8Eaw7nesEXRPU7q3gk7jrV0aIW1EolPWfA6-gXKKkPNljQVhVz6Z8kb--E9aejsj4OR3RB1eY3HkFBvtU_PyDCV8Re5Ar3VKxizhODW2k-R9DTdaY6b_kuWvoCFTdBowTEbVacmpyUQcSXVdt4mxyLynig0QS-pE9dFujKQBSb6c9iMscKYMGkJOr-AT2VAbiOb4XLJDpPpLEnOVbEWQsqpSvEC1ioANs4IkJNSTo4D9V4EVOXCj3_prouC_ui__pO5QxcrxM7mb_NWshg3aj-p1jRde09qxF71fi7qMLa4zu9PcVzzjLcf3WaVrjtC-EEOQm5ewDKzv0Iq-AlOVnYGkGB825eOq6vEbfH2Inw0g_zKh5eNEkLu9379dYfoJ37ny_mxDOcKvpTBif6Q7wTMBJxOuu6k_77W4g-YLA3pGLzvwFdCpqQO3MjVA_u-sUXcyfoy4773LCCK3OTgow0pg1CH0NBoKbDCQkPkeiNvawwO4wy87PID7qZbgMjzTW6Ey1aa8yY-g3VBsKCG3BPTDJ22Ld0dwOIEpARwZswLI64BauT_NGjTVEWdaSREQkTLZ25S2D5cAXHaxUeXFgYbfJi9tT6ZjI68BMznZBlFUuwglrkiiBNNk1x16zvt6e29wtJXBXRQ-4GXCbI5NoSse5EkgDzyzyBWWF6h0eIjpQBYZ-_ARTDCOnCT&reqid=cUMJ8mh6s5x1esC9&type=CLICK&pos=15,"Xách ba lô lên và đi, mã TV4. Áo thun du lịch cho nam nữ, áo phông thoát nhiệt GOKING hàng hiệu cao cấp",161000.0,202,áo,3
https://tka.tiki.vn/pixel/pixel?data=wjPHEu-fWQt0nP9owvfDlaFqW5gV7Gv0iHt9HJ1NIDafGnEv2rMaT9l_WkE9zEWE6TrY_wnjPQqkYKWmS_joeBIC9AJ7t-5BdwNRbAQnxPnhXsVrxqcwsuAEonwwghFkE-1NBxc7CNqgAdz0naIy6SAn4WzorNzO1IyVgsD4quyQNADDOne1Ojq8XYdflg5lkt_c6IUOvfcMnNa2-mY7JNIq3MdGnphk_YvyW8Baa7TFAoKzIYnYZ16DkrbNYiudDlF1b7KdoyaDEIu32BjURIBCJa1T-MMdFKAJFg5iH3Sar5IX1LOde4MTE4kI8eSBHypNLJ6_XdqcIvuUyWM4W9sKGSBh66Xveu1iSSnIDtOqb7Hb_iY3JPGbbVBiV_0-H34v0h2ExeCLu8y4zNFDOivLTGNXCWK9-M19KyJcgQMfAdr8nBy5iKeqr9mCzcEW62IENI9lg3LVPHWU0PiwsTPUiyKOF62GCnX4HeJ32Mg373HRmoWltrUpcuG3RBkBjxScxHs9F6r4hA55KYDsVIYXHk6rXYZhCnS3ibUHthit2-U3Jsw3PMEXXoTHlP06fMnisHnR5ts9zEMChNC5T-E4BTPK04EG-Y-fgFaS25ZaRfIbYCTTaMRA6xegai8dsFlUVQpQWSB9WUbdI0SFduPIu_4GAjgIyV0r8If0sE8hc-mYGga836b2c7UAp37FWpLuo4MONBLezdAnU73C8gqYuQQJ2APzcZEY1035J86dvLDcgnPrkFoeXFZRUQev0f8U_G1LwuXGOfDQElQ9rkvfMG6L20Dn6YMwPmnJkfVyNDBb_-XmkdB8GZ71dleZrmvlCsqI-Bm4RPpxc4YrVU87T_PkmDSTyWCTBYDuN1iF6XEAI7lMxI6Nx012sYmznO6jMQf0_N9SdvGZ3ZiViD0nNN-HPMNVM0GgL3ccc0sQGYa4RYhpk2L8Xk4yADwpUOcnIHwbc-7FyENYQSeH88U4Ubr_6bL_HsuM_BNGpqeH5Ne6sSWL4DRjngmTUH3LjCeevoOr3zME_KzjNS1UOY0p8QPXBnve1X9axfg8k1Lcq35caADXm2eeclcFLeoSqW0_xpYfEfeSrhLoBi8I30z15VkkyXri1LOYuI7YQqL98K2FIhcfnGGoFn4mOzoh7jfQQYE2p8h6i7VZWg6fPjSIkoAAc96HZ0CtWpgpaKAVubeAQ2gtGWM9ESJh14ABykvyid78TrHl8qkFBNP8Ew&reqid=cUMJ8mh6s5x1esC9&type=CLICK&pos=16,"RUN, mã G26. Áo thun in chữ siêu đẹp cho nam nữ, form unisex. Áo phông hàng hiệu Goking, quà tặng cao cấp cho gia đình, cặp đôi, doanh nghiệp, hội nhóm",112000.0,54,áo,1
https://tiki.vn/bo-quan-ao-xep-ly-p14837823.html?spid=14837827,Bộ Quần Áo Xếp Ly,175000.0,51,đồ bộ,1
https://tiki.vn/quan-ao-dai-nu-ong-suong-chat-lieu-lua-my-cao-cap-p128523060.html?spid=128523208,Quần áo dài nữ ống suông chất liệu lụa mỹ cao cấp,100000.0,46,đồ bộ,1
https://tiki.vn/set-quan-ong-rong-va-ao-peplum-sang-trong-p52506546.html?spid=52506552,Set quần ống rộng và áo peplum sang trọng,290001.0,7,đồ bộ,2
https://tiki.vn/combo-do-linh-3-in-1-ao-quan-khoac-cao-cap-p35245088.html?spid=56688291,COMBO ĐỒ LÍNH 3 IN 1 ÁO QUẦN KHOÁC CAO CẤP,341550.0,9,váy/quần,2
https://tiki.vn/set-bo-nu-tinh-kieu-set-ao-phoi-hoa-tiet-cot-eo-quan-ong-rong-in-hoa-goti-3128-p43943041.html?spid=43943043,Set Bộ Nữ Tính Kiểu Set Áo Phối Họa Tiết Cột Eo Quần Ống Rộng In Hoa GOTI 3128,309000.0,10,đồ bộ,2
https://tiki.vn/set-bo-do-nu-ao-yem-kem-quan-dui-vai-to-nhieu-mau-hottrend-p230231172.html?spid=230231184,Set bộ đồ nữ áo yếm kèm quần đùi vải tơ nhiều màu hottrend,99000.0,24,đồ bộ,1
https://tiki.vn/set-do-bo-nu-tay-dai-ao-kieu-co-so-mi-kem-quan-coc-phoi-tui-xinh-cho-nang-dao-pho-di-choi-di-tiec-p197953007.html?spid=197953013,"Sét đồ bộ nữ tay dài áo kiểu cổ sơ mi kèm quần cộc phối túi xinh cho nàng dạo phố,đi chơi,đi tiệc",150000.0,9,đồ bộ,1
https://tiki.vn/set-bo-quan-ao-nam-nu-in-gau-erubrold-chat-vai-cotton-mem-mat-sieu-cute-wedo-p176416494.html?spid=176416538,"Set bộ quần áo nam nữ in gấu ERUBROLD, chất vải cotton mềm mát siêu cute",102000.0,13,đồ bộ,1
https://tka.tiki.vn/pixel/pixel?data=4XM6YbB5n3En0570t4WjUPU_mYi9Xo1dn4ev_yLPnCIgnvUUsVWjaVShCB1Gmcj6OwF2kKshhIGzYq2VaoSv3MPsKLVbgBnmxL0_jsamrBSSWEhXFX8y27XZwTdBtcggZKRcRrb4NH5J5WPB-Ifi6Mg0cisLOAhGXZhaj_xt2pA5yebf0UVqBC3l2s0aYmC61MbICORhWY0kd5vboZoV5RGOCGheSf3vXAjDLtdQ00Ugkn-y-WY297mcvkBi0vpxz6VG10KZ4SKiD_6iYwXxjpXTCTRx77JRzRAg3iv5RdsokLao70qHlmJV8qXxK3V1FAdrwkt27XOm4sz89xMzIbArKFRM50SLHXHFQsookvJg-UWvF2yC8CVp6ChNccCB_hOYGVpYGuASNnPn4V-39cjfEUoxQEK3jHoUBbizG6ZdssqRdHx5bJCOG4TGrsVOarlnlrtMqBLzy0YukF3lgZAO8BoK186WUKsyaI76zfxzu7wX7E7PorUmv4mVhPPcwPvWyoI1rlIzED2H4xRt5n8xEQrG_7Gy6Qsb-7Bp1xBt-eoOuJ8QcofvaRF0Uu7Cg6canN2Nu9_tiHh0WO_8g_e-Ze7kh2T7NHTBeFbmLcjNqsfSnE__m9GK8TZGRO00C9IGCaFC6_1nSdDIHAmreVdEYG4Oh1T1jnKAuhhwczyYJVOg3Io1yZTa-XTLl6wo4FRegKmBYNqI5jXRJJy49Lg-rWWkGA693yhTOUTFfLM98XwjNoGA_dk6CZ8Ibvckf-U13SzYoUEvRo26XP8rviSSVOELQldXEzhDKl-q3PkcdfxAhoPY6X2BNR_HD15oKAWK0NKFz3s5MPXp1giE7gQtG6txRw37SC7PNXjO6nHrjMgTi7u18TLFAjKDmwxHJ0ddMrYjlI7Eq4YvlNdiZU2W_5FR9bkf4GBX-l-ehnxcPYSQyxfNL3vyNnkF2vY1F_HvB0EvXrTBmK9EtVJOWpN2kZb02Odsy6ZEu257IPiyObF7pBFctQEetZJ2fTTd9_5ggqlb7bzaAZV8FijUn1TvKj3nIN0XT9s1z9l3kvINbstehisUKKTINFsOIruIIz2rDn9puUX5X_rTU53gRk2ek2tvDR2YkrO4_iAuKt3moVei0usjWrilP34gfgxHP3JJkigl&reqid=cUMJ8mh6s5x1esC9&type=CLICK&pos=25,Combo 10 Quần Lót Nữ Lưng Cao Modal Phối Ren Miley Lingerie FDS_25 - Giao màu ngẫu nhiên,449000.0,19,đồ lót,2
